ID,prefecture,latitude,longitude,power
1278,07,36.981051,140.818426,2.7913
1279,07,36.986127,140.817220,26.6824
1280,07,36.974106,140.856898,1.799
1281,07,37.001338,140.875936,1.5586
1282,07,36.976706,140.872796,2.058
1283,07,36.974332,140.914494,2.3732
1285,07,36.943593,140.892652,12.1861
1286,07,37.124137,140.875315,2.2
1288,07,36.963266,140.748215,1.014
1289,07,36.924576,140.765008,6.7736
1291,07,36.904326,140.747372,2.1495
1294,07,37.077867,140.839099,1.013
1306,40,33.161699,130.424350,0.8808
1307,40,33.177735,130.432141,0.7257
1308,40,33.930916,131.009318,2.9649
1309,40,33.952860,131.001544,1.1934
1310,40,33.931260,131.008392,2.7668
1311,40,33.844709,130.980968,8.5733
1312,40,33.888554,130.982593,2.7714
1314,40,33.860976,130.986207,3.40704
1315,40,33.866393,130.989421,5.768
1316,40,33.863713,130.984523,1.8246
1317,40,33.862250,130.994768,2.2836
1318,40,33.867369,130.991836,1.9989
1319,40,33.873874,130.968207,2.2996
1321,40,33.776178,130.736254,1.3038
1322,40,33.800388,130.759098,2.415
1323,40,33.878090,130.770259,2.849
1324,40,33.863827,130.702084,1.3984
1325,40,33.807841,130.756342,0.9974
1326,40,33.889041,130.741671,1.2942
1327,40,33.886171,130.740407,2.29
1328,40,33.834541,130.722215,2.2215
1333,40,33.776966,130.877769,2.7013
1334,40,33.926293,130.747774,1.1612
1335,40,33.891527,130.784921,2.11288
1336,40,33.904095,130.694776,1.5
1337,40,33.925170,130.815902,15.9936
1338,40,33.922329,130.764471,1.2677
1339,40,33.921823,130.777290,22.4568
1340,40,33.921630,130.790936,7.189
1341,40,33.920340,130.797933,1.728
1342,40,33.935647,130.790552,1.6292
1343,40,33.934529,130.754587,1.9976
1344,40,33.931339,130.754994,1.76
1345,40,33.935563,130.754608,1.99
1346,40,33.929425,130.756134,1.9955
1348,40,33.939093,130.790575,2.5254
1349,40,33.937304,130.790559,3.0461
1351,40,33.936294,130.833826,0.8144
1353,40,33.938377,130.814953,2.3766
1354,40,33.940213,130.814163,1.8003
1356,40,33.944593,130.809382,2.3006
1357,40,33.942426,130.810068,0.98
1363,40,33.935957,130.714436,1.3132
1366,40,33.617618,131.084596,0.9296
1367,40,33.758148,130.525933,0.83
1368,40,33.807276,130.468867,1.5422
1369,40,33.796953,130.462715,6.6399
1370,40,33.807497,130.470471,1.988
1371,40,33.801293,130.464553,4.725
1372,40,33.799655,130.462285,2.556
1373,40,33.746907,130.496828,5.8475
1374,40,33.776402,130.492227,0.99
1377,40,33.648187,130.482591,1.01
1379,40,33.666629,130.408522,1.346328
1381,40,33.531652,130.342367,0.75
1382,40,33.593167,130.248184,1.28
1384,40,33.596317,130.316188,1.4224
1386,40,33.619838,130.227118,1.1136
1388,40,33.670953,130.706130,1
1389,40,33.672461,130.714026,2.499
1390,40,33.670654,130.709517,2.3385
1391,40,33.637777,130.695036,2.3788
1392,40,33.638445,130.720089,1.6747
1393,40,33.625977,130.644739,3.1248
1394,40,33.612730,130.696235,1.8848
1395,40,33.647793,130.712065,2.2179
1396,40,33.574753,130.616442,1.4057
1397,40,33.616211,130.694223,2.056
1398,40,33.616063,130.691676,4.69
1399,40,33.598365,130.587812,1.7596
1400,40,33.598913,130.583561,0.75
1401,40,33.575736,130.635883,2.067
1402,40,33.581261,130.633493,1.9992
1403,40,33.580525,130.620581,2.1948
1404,40,33.580783,130.631481,1.9944
1405,40,33.613537,130.670206,0.7099
1406,40,33.645175,130.742340,0.9424
1407,40,33.668450,130.642011,1.05
1408,40,33.668847,130.643304,1.05
1409,40,33.668612,130.642704,1.05
1410,40,33.666184,130.668811,3.005
1411,40,33.616608,130.727587,1
1412,40,33.618504,130.730470,4.8048
1413,40,33.619740,130.721948,2.3976
1414,40,33.621507,130.723752,2.1495
1415,40,33.621025,130.721915,2.3976
1416,40,33.699369,130.725589,1.0022
1418,40,33.624555,130.719794,16.58
1419,40,33.625793,130.724028,3.9852
1420,40,33.626271,130.727547,2.828
1421,40,33.578407,130.649769,0.7
1423,40,33.645306,130.663532,1.8724
1424,40,33.646689,130.664043,1.569
1426,40,33.176978,130.650169,1.8075
1429,40,33.253514,130.526656,1.0832
1432,40,33.626647,130.809960,1.0944
1433,40,33.619775,130.811238,1.35048
1434,40,33.577250,130.778352,3.0139
1435,40,33.655235,130.793814,0.9993
1436,40,33.668494,130.793277,0.8218
1437,40,33.573285,130.782374,7.8719
1438,40,33.578484,130.779397,1.1849
1439,40,33.646662,130.792954,1.0367
1440,40,33.648699,130.800731,1.0861
1441,40,33.675005,130.807484,1.8209
1442,40,33.614449,130.832433,1.3996
1443,40,33.675448,130.808128,1.425
1444,40,33.695292,130.784471,0.8445
1445,40,33.689978,130.754658,1.2005
1446,40,33.687785,130.764872,7.0032
1448,40,33.581831,130.836629,2.408
1450,40,33.582523,130.833448,3.9186
1451,40,33.583868,130.834001,0.7546
1452,40,33.585408,130.833886,2.404
1453,40,33.595746,130.844376,1.659
1454,40,33.597474,130.845538,2.3889
1455,40,33.634519,130.854511,1.043
1456,40,33.597433,130.843849,1.3791
1457,40,33.644074,130.850959,2.03112
1458,40,33.605805,130.819850,1.003
1459,40,33.612614,130.815444,1.0195
1460,40,33.618010,130.810880,5.67368
1461,40,33.612736,130.814308,2.5488
1462,40,33.578563,130.817548,0.808
1463,40,33.578852,130.808807,2.4792
1464,40,33.579505,130.830605,2.0966
1465,40,33.572661,130.810633,1.078
1466,40,33.577087,130.835305,19.7918
1467,40,33.599770,130.836536,2.446
1468,40,33.603238,130.834183,1.1952
1469,40,33.581343,130.800409,1.098
1470,40,33.850271,130.554853,0.728
1471,40,33.629660,130.868908,0.9604
1472,40,33.630742,130.869904,2.428
1473,40,33.631774,130.869926,2.4072
1474,40,33.611025,130.873056,0.91
1475,40,33.651016,130.773557,3.8981
1476,40,33.653225,130.762144,1.7493
1478,40,33.656622,130.849538,1.008
1479,40,33.657257,130.854368,1.875
1480,40,33.660897,130.842105,1.995
1481,40,33.645737,130.870792,1.554
1482,40,33.705423,130.733394,10.7308
1483,40,33.714621,130.731327,1.9958
1484,40,33.726007,130.728872,1.015
1485,40,33.741442,130.712252,1.751
1486,40,33.719709,130.727667,1.6533
1487,40,33.718120,130.727837,1.9341
1488,40,33.716190,130.727110,1.4974
1489,40,33.732271,130.774970,1.648
1490,40,33.416424,130.701551,1.6114
1492,40,33.367759,130.807800,1.1202
1493,40,33.405414,130.720326,1.505
1494,40,33.425301,130.683487,1.6473
1495,40,33.399797,130.617354,0.9938
1496,40,33.460458,130.690245,1.3866
1497,40,33.375732,130.755371,1.0065
1498,40,33.407234,130.699014,0.7488
1499,40,33.416210,130.647922,5.46608
1500,40,33.442603,130.664195,1.1878
1501,40,33.401946,130.629401,2.478
1502,40,33.403204,130.669511,2.3541
1505,40,33.834819,130.720564,2.2215
1506,40,33.822821,130.691950,1.1662
1507,40,33.806309,130.697252,1
1508,40,33.476303,130.558674,1.9473
1509,40,33.458636,130.533571,1.288
1510,40,33.474022,130.513018,1.6493
1512,40,33.440325,130.582101,1.843
1513,40,33.463274,130.447997,6.585
1515,40,33.214794,130.513539,0.756
1517,40,33.201467,130.494936,1.1354
1518,40,33.232309,130.483703,1.008
1519,40,33.590899,131.155661,1.0296
1520,40,33.555890,131.169456,1.3681
1521,40,33.557747,131.177980,0.945
1522,40,33.558820,131.163677,1.9635
1523,40,33.034049,130.421932,0.959
1524,40,33.057620,130.437335,6.0093
1525,40,33.016058,130.481739,2.317
1526,40,33.012335,130.471156,2.5025
1527,40,33.015863,130.474541,2.5042
1528,40,33.010444,130.420904,3.0412
1530,40,33.012479,130.419532,1.2969
1532,40,33.040585,130.425168,0.8939
1533,40,33.041907,130.422078,11.7203
1534,40,33.003224,130.399529,19.628
1538,40,33.048026,130.424706,16.7725
1539,40,33.049475,130.432043,1.2601
1540,40,33.008893,130.460597,14.3068
1541,40,33.708925,130.451259,0.7441
1542,40,33.699819,130.465360,2.9862
1543,40,33.633369,130.525016,2.2446
1544,40,33.625221,130.526309,1.0675
1545,40,33.413686,130.541827,1.1936
1546,40,33.410776,130.584947,2.0376
1549,40,33.505771,130.456236,0.9721
1550,40,33.805485,130.509259,1.711
1551,40,33.778024,130.596558,1.6027
1552,40,33.829010,130.546299,1.9956
1553,40,33.829385,130.545521,1.7798
1555,40,33.801457,130.514890,1.5
1556,40,33.784491,130.515233,12.41
1557,40,33.847426,130.490430,1.211
1558,40,33.834413,130.560909,1.6705
1559,40,33.850094,130.511168,1.2874
1560,40,33.845455,130.513673,2.497
1561,40,33.803149,130.627298,1.733
1562,40,33.839801,130.536059,4.28064
1563,40,33.822671,130.546378,2.8568
1564,40,33.823779,130.546725,0.721
1565,40,33.777154,130.549135,1.378
1566,40,33.798858,130.604739,2.2542
1569,40,33.553357,130.236424,1.75
1571,40,33.581769,130.127025,2.09808
1572,40,33.585879,130.126079,2.52042
1574,40,33.577691,130.130327,1.0047
1575,40,33.397903,130.595702,1
1578,40,33.717526,130.937705,0.89523
1579,40,33.687293,130.964459,2.3012
1581,40,33.709019,131.026415,1.5
1582,40,33.729065,130.920507,1.532
1583,40,33.695660,131.035298,1.39678
1584,40,33.705768,131.028222,1.204
1586,40,33.696381,130.491390,1.3946
1587,40,33.584762,130.691354,0.895
1588,40,33.751898,131.001657,2.1889
1589,40,33.774298,130.987130,2.303
1590,40,33.808266,130.996323,2.58
1592,40,33.779005,130.987925,1.3342
1594,40,33.757262,130.994485,1.5744
1596,40,33.738023,130.948677,2.429
1597,40,33.791787,130.985086,0.9982
1598,40,33.643578,130.984749,1.45
1599,40,33.652016,130.986991,2.044
1600,40,33.684455,130.895990,1.6975
1601,40,33.702096,130.689894,1.2544
1602,40,33.709093,130.696050,1.281
1603,40,33.732250,130.647758,1.2731
1604,40,33.772070,130.613088,9.828
1605,40,33.752474,130.613120,0.97092
1606,40,33.715350,130.599399,1.7197
1607,40,33.755728,130.646913,1.869
1608,40,33.754271,130.648685,1.7066
1610,40,33.732393,130.658573,2.0027
1611,40,33.720023,130.603113,0.9027
1612,40,33.714031,130.678773,27.1778
1613,40,33.712993,130.688119,3.1164
1614,40,33.341828,130.621274,1.9941
1615,40,33.341823,130.725317,1.138
1618,40,33.340510,130.621351,2.2032
1619,40,33.322479,130.626164,2.6228
1620,40,33.260894,130.433137,0.8888
1622,40,33.257924,130.522530,1.4315
1626,40,33.585143,130.733383,1.9849
1627,40,33.579914,130.743466,3.727
1628,40,33.585751,130.731697,1.1944
1629,40,33.565796,130.774329,2.7674
1630,40,33.569203,130.769948,1.8095
1631,40,33.584481,130.727760,2.523
1632,40,33.588707,130.727147,1.248
1633,40,33.590469,130.724594,1.3759
1634,40,33.590854,130.726241,2.3868
1635,40,33.603355,130.706442,0.7623
1636,40,33.601122,130.708836,2.7999
1637,40,33.573779,130.722001,0.702
1638,40,33.566376,130.735918,1.2863
1639,40,33.574481,130.739540,2.9825
1640,40,33.572198,130.728213,1.736
1641,40,33.575392,130.726660,6.0615
1642,40,33.595361,130.706104,2.0006
1643,40,33.592504,130.725885,1.1952
1644,40,33.605927,130.739506,15.9957
1645,40,33.612077,130.736739,1.837
1646,40,33.546586,130.724879,3.066
1647,40,33.541403,130.694679,2.2429
1648,40,33.578371,130.752052,1.2066
1649,40,33.582128,130.734345,0.8467
1650,40,33.577491,130.731547,1.433
1651,40,33.583060,130.660721,2.0405
1652,40,33.581069,130.691169,1.1176
1653,40,33.566446,130.684981,2.1
1654,40,33.589160,130.688586,4.0058
1655,40,33.581852,130.702632,1.5028
1657,40,33.840084,130.713603,1.1523
1658,40,33.822642,130.638996,1.47
1659,40,33.822210,130.638215,2.362
1661,40,33.850541,130.639355,1.3563
1662,40,33.851919,130.641570,2.2257
1663,40,33.856686,130.658669,2.604
1664,40,33.717443,130.702009,2.5704
1665,40,33.720204,130.720581,1.25
1666,40,33.703099,130.713530,2.0952
1667,40,33.701511,130.682363,1.3421
1668,40,33.689601,130.701289,1.5
1669,40,33.718223,130.716945,1.9872
1670,40,33.756479,130.670627,1.3739
1671,40,33.786754,130.676279,4.2872
1672,40,33.771607,130.699260,1.98
1673,40,33.768246,130.697531,0.805
1674,40,33.779757,130.649856,2.0717
1675,40,33.796809,130.688405,1.8172
1676,40,33.143628,130.456102,5.5504
1677,40,33.073198,130.422292,1.8172
1678,40,33.083298,130.415531,21.808
1679,40,33.076690,130.429796,2.2996
1680,40,33.333206,130.772954,1.3214
1681,40,33.323093,130.736478,1
1682,40,33.324249,130.736379,0.99
1683,40,33.350859,130.733078,0.9985
1687,18,36.127577,136.061119,1.103
1688,18,36.163975,136.110643,2.58
1689,18,36.153333,136.110132,2.33
1690,18,35.972189,136.206695,1.022
1691,18,36.149912,136.093502,2.394
1692,18,35.991104,136.249563,2.093
1693,18,36.150485,136.136807,1.3384
1694,18,36.149336,136.136431,1.6203
1695,18,36.029587,136.200091,1.85717
1708,18,35.990501,136.149464,1.3338
1738,18,35.975058,136.148596,1.2059
1739,18,36.142405,136.188955,1.82
1740,18,36.151602,136.188222,0.847
1741,18,36.235765,136.186131,3.444
1744,18,36.205173,136.138832,2.2756
1745,18,36.206927,136.129432,2.8028
1746,18,36.201739,136.123265,1.966
1747,18,36.207731,136.127589,1.0003
1748,18,36.202031,136.143984,2.082
1750,18,36.180608,136.123257,1.9971
1752,18,36.191760,136.180678,1.176
1753,18,36.172259,136.281282,2.4225
1759,18,36.266610,136.228409,0.9883
1761,18,36.269698,136.253944,2.8044
1762,18,36.228027,136.282846,1.792
1769,16,36.679595,137.148582,1.0483
1770,16,36.663854,137.179472,1.0034
1771,16,36.634180,137.161226,2.8566
1773,16,36.587236,137.178015,1.5318
1776,16,36.563051,137.145471,1.26
1777,16,36.680153,137.278653,1.008
1779,16,36.677743,137.278839,2.016
1781,16,36.571454,137.206956,2.4387
1784,16,36.724878,137.205642,2.1019
1787,16,36.567620,137.236365,7.6871
1788,16,36.750998,137.205440,2.8567
1790,16,36.742894,137.269404,2.0055
1794,16,36.754513,137.239947,2.8155
1865,16,36.655355,137.012392,1.5019
1874,16,36.649879,137.012378,1.02
1883,16,36.590789,137.333949,0.9573
1884,16,36.693171,137.392471,1.396
1894,16,36.667875,136.835689,1.1701
1897,16,36.764741,137.050576,1.7808
1899,16,36.750896,137.126371,2.4832
1901,16,36.775647,137.124779,3.8818
1902,16,36.739913,137.113506,2.6275
1923,16,36.785840,137.046431,1.202
1926,16,36.791234,136.992455,2.3524
1927,16,36.807454,137.003462,2.5113
1928,16,36.761832,136.961076,1.2264
1929,16,36.772978,136.975578,4.5028
1930,16,36.824863,137.398350,1.2058
1941,16,36.763569,137.406956,0.9776
1955,29,34.589527,135.934654,2.3513
1956,29,34.592553,135.930168,0.8008
1957,29,34.593421,135.932007,0.858
1959,29,34.699528,135.883610,1.605
1960,29,34.712811,135.891391,1.6385
1961,29,34.601134,135.940435,0.75
1962,29,34.654152,135.803098,2.2392
1963,29,34.631126,135.989080,1.2484
1964,29,34.633705,135.992631,8.503
1965,29,34.612627,135.977895,1.386
1966,29,34.627711,135.992410,0.7875
1967,29,34.628114,135.991881,0.75
1968,29,34.626835,135.985880,1.61304
1969,29,34.664739,135.840368,1.296
1970,29,34.659325,135.987690,2.535
1971,29,34.594120,135.911867,23.5144
1972,29,34.598168,135.920016,1.0264
1973,29,34.599103,135.802468,0.9734
1975,29,34.646623,135.751649,0.8008
1978,29,34.636181,136.001351,2.4429
1980,29,34.660920,136.004850,0.925
1983,29,34.495892,135.843059,2.0462
1984,29,34.488395,135.849009,1.7012
1985,29,34.448948,135.784085,1.4058
1986,29,34.429125,135.718230,1.0296
1987,29,34.388894,135.738556,1.76904
1988,29,34.447173,135.735018,1.2061
1990,29,34.390413,135.743048,4.2171
1991,29,34.388767,135.736599,0.972
1993,29,34.438904,135.754884,0.79
1995,29,34.343963,135.665120,7.0838
1997,29,34.386011,135.742799,0.9408
1998,29,34.303433,135.723096,1.36
2000,29,34.382954,135.720076,0.837
2001,29,34.371240,135.731579,0.896
2002,29,34.338940,135.678564,1.3623
2003,29,34.357946,135.668708,2.2051
2011,29,34.399088,135.794268,0.9625
2012,29,34.397372,135.783580,2.3295
2014,29,34.403110,135.765809,1.0164
2019,29,34.392730,135.854206,1.2579
2020,29,34.380363,135.840013,2.8066
2021,29,34.430365,135.880624,0.8902
2024,29,34.471118,135.740558,1.1309
2025,29,34.489787,135.807257,1.1175
2027,29,34.476697,135.945139,1.1008
2028,29,34.529026,135.973394,0.8164
2029,29,34.507729,136.001303,2.1278
2030,29,34.519502,135.944479,1.4
2035,29,34.562522,135.775682,0.75
2036,09,36.773599,139.888171,0.9807
2037,09,36.877370,139.888566,0.8052
2038,09,36.779432,139.975514,41.016
2039,09,36.763298,139.926252,2.3132
2040,09,36.762163,139.929879,4.6204
2041,09,36.577723,140.064583,1.0241
2042,09,36.556993,140.013010,13
2043,09,36.564765,140.006868,1.9505
2044,09,36.597072,140.069654,1.99
2045,09,36.568954,140.025803,2.7946
2046,09,36.600631,140.108745,1.8281
2047,09,36.527334,140.117693,3.7225
2048,09,36.542971,140.078411,1.0732
2049,09,36.614419,140.123510,2.1105
2050,09,36.452700,140.069836,1.66452
2051,09,36.489308,140.142518,1.2
2052,09,36.497847,140.113808,1.4896
2053,09,36.459020,140.090369,2.6438
2054,09,36.675790,139.715101,1.435
2055,09,36.681518,139.727486,0.935
2056,09,36.717486,139.760273,4.4081
2058,09,36.699800,139.737990,2.8897
2059,09,36.750991,139.772635,2.9835
2060,09,36.750672,139.769685,2.9315
2061,09,36.651522,139.758306,1.231
2062,09,36.655335,139.768441,2.4187
2064,09,36.766867,139.743933,16.744
2065,09,36.667779,139.442469,1.008
2069,09,36.731468,139.544343,2.4998
2071,09,36.646552,139.750171,1
2072,09,36.647609,139.747454,1.99
2074,09,36.759452,139.730221,1.005
2076,09,36.817560,139.718620,1.2636
2077,09,36.750182,139.767063,0.99
2078,09,36.751161,139.774356,2.1744
2097,09,37.059235,140.098176,1.169
2098,09,37.080726,140.091295,1.3686
2099,09,37.116968,140.090480,2.364
2100,09,37.077501,140.131047,3.1402
2101,09,37.101371,140.102110,1.99
2103,09,36.947874,140.151203,1.0028
2104,09,37.068590,140.095372,2.0706
2105,09,37.082259,140.143619,1.1765
2106,09,37.062469,140.006584,1.6896
2107,09,37.129436,140.050608,3.8794
2108,09,37.015479,140.078721,0.8575
2109,09,37.003626,140.126252,1.7901
2110,09,37.063353,140.050562,1.9835
2111,09,37.065769,140.015248,2.9131
2112,09,37.034107,140.042986,1.5
2115,09,37.018406,140.083246,2.399
2116,09,37.093174,140.037398,1.75
2117,09,37.095770,140.044939,3.7749
2118,09,37.044141,140.062215,1.2974
2119,09,37.044079,140.044494,1
2120,09,36.982440,140.067542,2.1403
2121,09,36.729689,140.121438,16.065
2122,09,36.719620,140.124021,20.0054
2123,09,36.746850,140.096575,1.785
2125,09,36.758102,140.092495,19.8
2129,09,36.941608,140.055698,0.83754
2130,09,36.967229,140.028173,0.991
2137,09,36.854869,139.988364,0.765
2138,09,36.930390,140.100532,2.3296
2139,09,36.965167,140.076615,1.2852
2140,09,36.935575,140.068983,4.042
2141,09,36.961375,140.070689,0.75
2142,09,36.938699,139.941515,13.9337
2144,09,36.925944,139.961223,1.2075
2146,09,36.999045,139.989493,4.9617
2147,09,37.005414,139.984891,1.9125
2148,09,37.028150,139.996390,1.505
2149,09,36.976144,140.087847,2.0421
2151,09,36.930461,139.980836,5.27877
2152,09,36.933117,139.993886,0.88
2153,09,36.930990,139.995335,1.2896
2154,09,36.922439,139.921905,2.2104
2156,09,37.018003,139.974853,0.9817
2158,09,36.948470,139.914762,2.2276
2159,09,36.945625,139.912936,5.73672
2160,09,36.941262,139.913682,2.87496
2161,09,36.940109,139.908165,1.0838
2162,09,36.952940,140.040252,1.3
2163,09,36.945707,139.955919,1.7318
2164,09,36.949324,139.958279,2.006
2165,09,36.950988,139.958448,2.1889
2166,09,36.937535,139.955397,26.176
2167,09,36.923357,139.973791,2.3386
2173,09,36.975280,140.087105,1.6065
2174,09,36.630581,140.065188,1.5787
2175,09,36.688906,140.148742,0.9271
2176,09,36.716099,140.131285,1.8144
2177,09,36.716195,140.075205,13.5007
2178,09,36.728194,140.102561,22.0024
2179,09,36.667109,140.061202,29.4728
2180,09,36.633802,140.082301,2.466
2181,09,36.632788,140.080530,1.008
2182,09,36.656276,140.173039,3.757
2183,09,36.656800,140.076790,1.2636
2185,09,36.368965,139.702122,1.5585
2186,09,36.291143,139.688589,0.912
2187,09,36.289193,139.690356,1
2189,09,36.254754,139.633534,2.4208
2190,09,36.238429,139.642348,0.983
2191,09,36.304766,139.649090,1.0483
2192,09,36.300996,139.647924,1.9801
2193,09,36.296592,139.640324,1.032
2194,09,36.283943,139.675320,0.9955
2195,09,36.277281,139.631863,1.25
2196,09,36.448367,139.690538,0.887325
2197,09,36.397149,139.780721,1.2126
2198,09,36.425186,139.691278,0.9016
2199,09,36.308897,139.712772,1.6422
2200,09,36.420136,139.787245,2.268
2201,09,36.415041,139.784992,2.0448
2202,09,36.402830,139.759116,2.3977
